id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,sqft_lawn,sqft_lawn_prct,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,sqft_lawn15,sqft_lawn15_prct
2331300505,6/13/2014,822500,5,3.5,"2,320.00","4,960.00","2,640.00",53.23,2,NO,NONE,Very Good,7 Average,1720,600,1926,,98103,47.6763,-122.352,"1,700.00","4,960.00","3,260.00",65.73
7853210060,4/6/2015,430000,4,2.5,"2,070.00","4,310.00","2,240.00",51.97,2,NO,,Average,7 Average,2070,0,2004,0,98065,47.5319,-121.85,"1,970.00","3,748.00","1,778.00",47.44
3668000070,1/5/2015,212000,3,1.75,"1,060.00","7,875.00","6,815.00",86.54,1,NO,NONE,Good,7 Average,1060,0,1986,0,98092,47.2761,-122.152,"1,420.00","7,680.00","6,260.00",81.51
9545240070,4/28/2015,660500,4,2.25,"2,010.00","9,603.00","7,593.00",79.07,1,NO,NONE,Average,8 Good,1440,570,1986,0,98027,47.5343,-122.054,"2,060.00","9,793.00","7,733.00",78.96
1243100136,6/12/2014,784000,3,3.5,"3,950.00","111,078.00","107,128.00",96.44,1.5,NO,NONE,Average,9 Better,2460,1490,1989,0,98052,47.697,-122.072,"2,480.00","88,500.00","86,020.00",97.20
8929000270,5/12/2014,453246,3,2.5,"2,010.00","2,287.00",277.00,12.11,2,NO,NONE,Average,8 Good,1390,620,2014,0,98029,47.5517,-121.998,"1,690.00","1,662.00",-28.00,-1.68
2767602356,1/26/2015,675000,4,3.5,"2,140.00","2,278.00",138.00,6.06,3,NO,NONE,Average,9 Better,2140,0,2005,0,98107,47.6734,-122.38,"1,540.00","2,285.00",745.00,32.60
921049315,8/13/2014,199000,3,1.75,"1,320.00","17,390.00","16,070.00",92.41,1,NO,NONE,Good,7 Average,1320,0,1956,,98003,47.3257,-122.296,"1,550.00","19,265.00","17,715.00",91.95
3655000070,8/5/2014,220000,4,1.75,"2,020.00","7,840.00","5,820.00",74.23,1,NO,NONE,Average,7 Average,1010,1010,1968,0,98003,47.3309,-122.299,"1,750.00","8,140.00","6,390.00",78.50
4027700812,5/29/2014,452000,4,2.25,"2,590.00","10,002.00","7,412.00",74.11,1,NO,NONE,Good,8 Good,1340,1250,1968,,98028,47.7689,-122.266,"1,550.00","10,436.00","8,886.00",85.15
3992700335,7/7/2014,382500,2,1,"1,190.00","4,440.00","3,250.00",73.20,1,NO,NONE,Average,6 Low Average,1190,0,1981,0,98125,47.7135,-122.287,"1,060.00","5,715.00","4,655.00",81.45
2767603505,5/7/2014,519950,3,2.25,"1,170.00","1,249.00",79.00,6.33,3,NO,NONE,Average,8 Good,1170,0,2014,,98107,47.6722,-122.381,"1,350.00","1,310.00",-40.00,-3.05
4232901525,6/27/2014,665000,2,1,"1,110.00","3,200.00","2,090.00",65.31,1,NO,NONE,Average,7 Average,1110,0,1925,0,98119,47.6338,-122.358,"1,170.00","3,600.00","2,430.00",67.50
1777500060,7/8/2014,527700,5,2.5,"2,820.00","9,375.00","6,555.00",69.92,1,NO,NONE,Good,8 Good,1550,1270,1968,,98006,47.5707,-122.128,"2,820.00","9,375.00","6,555.00",69.92
1432900240,5/8/2015,205000,3,1,"1,610.00","8,579.00","6,969.00",81.23,1,NO,NONE,Good,7 Average,1010,600,1962,0,98058,47.4563,-122.171,"1,610.00","8,579.00","6,969.00",81.23
6140100875,4/15/2015,420000,3,1,"1,060.00","8,097.00","7,037.00",86.91,1,NO,NONE,Good,7 Average,940,120,1923,,98133,47.7144,-122.351,"1,560.00","7,940.00","6,380.00",80.35
6071600370,2/27/2015,500000,4,2.25,"2,030.00","8,517.00","6,487.00",76.17,1,NO,NONE,Good,8 Good,1380,650,1961,0,98006,47.5495,-122.174,"2,230.00","8,824.00","6,594.00",74.73
1526069017,12/3/2014,921500,4,2.5,"3,670.00","315,374.00","311,704.00",98.84,2,NO,NONE,Good,9 Better,3670,0,1994,0,98077,47.7421,-122.026,"2,840.00","87,991.00","85,151.00",96.77
809001525,6/25/2014,890000,4,1,"2,550.00","4,000.00","1,450.00",36.25,2,NO,NONE,Average,8 Good,2370,180,1905,0,98109,47.6354,-122.353,"2,200.00","4,000.00","1,800.00",45.00
3224079105,8/6/2014,430000,2,2.5,"2,420.00","60,984.00","58,564.00",96.03,2,NO,NONE,Average,7 Average,2420,0,2007,0,98027,47.5262,-121.943,"1,940.00","193,842.00","191,902.00",99.00
8075400570,10/30/2014,258000,5,2,"2,260.00","12,500.00","10,240.00",81.92,1,NO,NONE,Good,8 Good,1130,1130,1960,0,98032,47.3887,-122.286,"1,360.00","18,000.00","16,640.00",92.44
1994200024,11/4/2014,511000,3,1,"1,430.00","3,455.00","2,025.00",58.61,1,NO,NONE,Average,7 Average,980,450,1947,0,98103,47.6873,-122.336,"1,450.00","4,599.00","3,149.00",68.47
3362900810,8/20/2014,532170,3,2,"1,360.00","3,090.00","1,730.00",55.99,2,NO,NONE,Average,8 Good,1360,0,1990,0,98103,47.6838,-122.353,"1,500.00","3,090.00","1,590.00",51.46
1324300398,4/9/2015,560000,3,1,"1,110.00","5,000.00","3,890.00",77.80,1.5,NO,NONE,Average,7 Average,1110,0,1947,0,98107,47.655,-122.359,"1,420.00","5,000.00","3,580.00",71.60
537000445,3/31/2015,282950,3,1,"1,250.00","8,200.00","6,950.00",84.76,1,,NONE,Good,7 Average,1250,0,1954,0,98003,47.3255,-122.304,"1,680.00","8,633.00","6,953.00",80.54
7855801670,4/1/2015,2250000,4,3.25,"5,180.00","19,850.00","14,670.00",73.90,2,NO,GOOD,Average,12 Luxury,3540,1640,2006,0,98006,47.562,-122.162,"3,160.00","9,750.00","6,590.00",67.59
7920100045,5/16/2014,350000,1,1,700.00,"5,100.00","4,400.00",86.27,1,NO,NONE,Average,7 Average,700,0,1942,0,98115,47.679,-122.3,"1,010.00","5,100.00","4,090.00",80.20
8960000030,7/28/2014,215000,3,1,"1,180.00","7,669.00","6,489.00",84.61,1,NO,NONE,Good,7 Average,1180,0,1967,0,98058,47.4479,-122.176,"1,190.00","7,669.00","6,479.00",84.48
6388930390,11/20/2014,650000,5,3.5,"3,960.00","25,245.00","21,285.00",84.31,2,NO,NONE,Average,9 Better,2500,1460,1996,0,98056,47.525,-122.172,"2,640.00","13,675.00","11,035.00",80.69
8731900200,8/7/2014,320000,4,2.75,"2,640.00","7,500.00","4,860.00",64.80,1,NO,NONE,Average,8 Good,1620,1020,1967,0,98023,47.3135,-122.369,"1,980.00","7,875.00","5,895.00",74.86
8029200135,11/13/2014,247000,3,2,"1,270.00","7,198.00","5,928.00",82.36,1.5,NO,NONE,Average,7 Average,1270,0,1916,2013,98022,47.2086,-121.996,"1,160.00","7,198.00","6,038.00",83.88
1081200350,10/3/2014,320000,4,1.75,"1,760.00","11,180.00","9,420.00",84.26,1,NO,NONE,Good,8 Good,1760,0,1968,0,98059,47.4715,-122.118,"1,730.00","11,180.00","9,450.00",84.53
84000105,5/7/2014,255000,5,2.25,"2,060.00","8,632.00","6,572.00",76.14,1,NO,NONE,Average,7 Average,1030,1030,1962,0,98146,47.4877,-122.335,"1,010.00","11,680.00","10,670.00",91.35
3756500060,3/9/2015,438000,3,1.75,"1,780.00","9,660.00","7,880.00",81.57,1,NO,NONE,Average,7 Average,1780,0,1962,0,98034,47.7171,-122.193,"1,200.00","9,660.00","8,460.00",87.58
7215720160,3/4/2015,900000,3,2.5,"3,400.00","16,603.00","13,203.00",79.52,2,NO,NONE,Average,10 Very Good,3400,0,2000,0,98075,47.6012,-122.023,"3,400.00","12,601.00","9,201.00",73.02
3574800520,6/20/2014,441000,3,2.75,"1,910.00","7,280.00","5,370.00",73.76,1,NO,NONE,Average,7 Average,1160,750,1979,0,98034,47.7319,-122.224,"1,710.00","8,152.00","6,442.00",79.02
2617300160,8/12/2014,420000,3,2,"2,020.00","38,332.00","36,312.00",94.73,1,NO,NONE,Good,7 Average,1010,1010,1975,0,98027,47.4582,-122.023,"2,110.00","36,590.00","34,480.00",94.23
2558660270,12/8/2014,370000,3,1.75,"1,580.00","7,000.00","5,420.00",77.43,1,NO,NONE,Average,7 Average,1180,400,1976,0,98034,47.7209,-122.168,"1,640.00","7,500.00","5,860.00",78.13
2009000370,2/19/2015,269950,2,1.75,"1,340.00","7,250.00","5,910.00",81.52,1,NO,NONE,Very Good,5 Fair,700,640,1949,0,98198,47.408,-122.327,"1,830.00","9,750.00","7,920.00",81.23
1836980160,3/24/2015,807100,4,2.5,"2,680.00","4,499.00","1,819.00",40.43,2,NO,NONE,Average,9 Better,2680,0,1999,0,98006,47.565,-122.125,"2,920.00","4,500.00","1,580.00",35.11
3261020370,6/5/2014,653000,3,2.5,"2,680.00","9,750.00","7,070.00",72.51,1,NO,NONE,Good,8 Good,1610,1070,1979,0,98034,47.7028,-122.231,"2,480.00","8,750.00","6,270.00",71.66
1755700060,6/11/2014,371500,3,2,"1,370.00","8,336.00","6,966.00",83.57,1,,NONE,Very Good,7 Average,1370,0,1964,0,98133,47.7458,-122.331,"1,770.00","7,288.00","5,518.00",75.71
4330600435,3/16/2015,284000,3,1.75,"1,560.00","21,000.00","19,440.00",92.57,1,NO,NONE,Average,7 Average,1560,0,1954,0,98166,47.4776,-122.337,"1,070.00","7,920.00","6,850.00",86.49
9542800700,1/2/2015,272000,3,1.75,"2,160.00","7,140.00","4,980.00",69.75,1,NO,NONE,Good,7 Average,1670,490,1978,,98023,47.3026,-122.374,"1,930.00","7,350.00","5,420.00",73.74
1999700045,5/2/2014,313000,3,1.5,"1,340.00","7,912.00","6,572.00",83.06,1.5,,NONE,Average,7 Average,1340,0,1955,0,98133,47.7658,-122.339,"1,480.00","7,940.00","6,460.00",81.36
1762600070,1/16/2015,917500,4,2.5,"3,880.00","35,003.00","31,123.00",88.92,2,NO,NONE,Average,10 Very Good,2570,1310,1984,0,98033,47.6477,-122.182,"3,740.00","35,230.00","31,490.00",89.38
1687900520,9/29/2014,673000,4,2.25,"2,590.00","8,190.00","5,600.00",68.38,2,NO,NONE,Good,8 Good,2590,0,1980,0,98006,47.5619,-122.125,"2,260.00","8,335.00","6,075.00",72.89
7234600798,2/10/2015,425000,3,2.5,"1,120.00","1,100.00",-20.00,-1.82,2,NO,NONE,Average,8 Good,820,300,2008,0,98122,47.6106,-122.31,"1,590.00","1,795.00",205.00,11.42
3881900445,7/9/2014,399950,5,2.75,"1,970.00","5,400.00","3,430.00",63.52,1,NO,NONE,Average,7 Average,1320,650,1986,0,98144,47.5868,-122.308,"1,280.00","2,150.00",870.00,40.47
2254502445,5/30/2014,385000,3,1,"1,220.00","4,800.00","3,580.00",74.58,1,NO,NONE,Average,6 Low Average,1220,0,1901,,98122,47.6101,-122.307,"1,200.00","4,800.00","3,600.00",75.00
5437810320,11/17/2014,269950,3,1.5,"1,950.00","7,560.00","5,610.00",74.21,1,NO,AVERAGE,Good,7 Average,1320,630,1975,0,98022,47.1976,-121.999,"1,950.00","8,941.00","6,991.00",78.19
9158100075,1/7/2015,330000,2,1,"1,350.00","8,220.00","6,870.00",83.58,1,,NONE,Average,7 Average,1060,290,1949,0,98177,47.7224,-122.358,"1,540.00","8,280.00","6,740.00",81.40
3830630310,7/25/2014,260000,3,2.5,"1,670.00","5,797.00","4,127.00",71.19,2,NO,NONE,Average,7 Average,1670,0,1988,0,98030,47.3505,-122.179,"1,670.00","6,183.00","4,513.00",72.99
8123100045,4/14/2015,470000,4,3,"2,380.00","5,125.00","2,745.00",53.56,1.5,NO,NONE,Good,7 Average,1680,700,1925,0,98126,47.5384,-122.376,"1,410.00","5,375.00","3,965.00",73.77
3127200041,6/13/2014,589000,4,3,"2,440.00","9,600.00","7,160.00",74.58,2,,NONE,Very Good,7 Average,2440,0,1961,,98034,47.7044,-122.2,"2,290.00","9,600.00","7,310.00",76.15
6661200320,7/23/2014,163500,2,1.5,"1,050.00","3,419.00","2,369.00",69.29,2,NO,NONE,Average,7 Average,1050,0,1996,0,98038,47.3848,-122.039,"1,050.00","3,417.00","2,367.00",69.27
11510310,9/5/2014,835000,4,2.75,"3,130.00","13,412.00","10,282.00",76.66,2,NO,NONE,Average,9 Better,2140,990,1993,0,98052,47.6993,-122.102,"2,260.00","9,984.00","7,724.00",77.36
825059270,11/21/2014,1100000,5,3,"4,090.00","12,850.00","8,760.00",68.17,1,NO,AVERAGE,Good,10 Very Good,2090,2000,1986,0,98033,47.6627,-122.188,"2,540.00","10,270.00","7,730.00",75.27
8731951370,4/15/2015,269000,4,1.75,"1,490.00","10,000.00","8,510.00",85.10,1,NO,NONE,Good,8 Good,1100,390,1969,0,98023,47.3099,-122.379,"2,190.00","8,910.00","6,720.00",75.42
1954440060,5/5/2014,560000,3,2.5,"1,900.00","8,744.00","6,844.00",78.27,2,NO,NONE,Average,8 Good,1900,0,1987,,98074,47.62,-122.043,"2,030.00","8,744.00","6,714.00",76.78
2264500350,4/18/2015,615000,4,1,"1,330.00","2,400.00","1,070.00",44.58,1.5,,NONE,Good,6 Low Average,1330,0,1901,,98103,47.65,-122.34,"1,330.00","4,400.00","3,070.00",69.77
1115810060,12/5/2014,585188,3,2.25,"2,230.00","10,026.00","7,796.00",77.76,1,NO,NONE,Average,8 Good,1430,800,1975,0,98052,47.6647,-122.153,"2,230.00","9,340.00","7,110.00",76.12
9477200200,8/18/2014,305000,3,1.75,"1,650.00","9,480.00","7,830.00",82.59,1,NO,NONE,Average,7 Average,1220,430,1977,,98034,47.726,-122.191,"1,540.00","8,400.00","6,860.00",81.67
1432600560,11/5/2014,166950,3,1,"1,190.00","8,820.00","7,630.00",86.51,1,NO,NONE,Average,6 Low Average,1190,0,1959,0,98058,47.4616,-122.184,"1,230.00","7,980.00","6,750.00",84.59
2287000060,9/12/2014,799000,3,2.5,"2,140.00","9,897.00","7,757.00",78.38,1,NO,NONE,Good,8 Good,2140,0,1959,0,98040,47.5505,-122.219,"2,680.00","10,083.00","7,403.00",73.42
3663500060,6/25/2014,400000,3,2.5,"2,180.00","7,508.00","5,328.00",70.96,1,NO,NONE,Good,7 Average,1420,760,1962,0,98133,47.7606,-122.336,"1,900.00","7,818.00","5,918.00",75.70
3996900125,12/1/2014,230000,3,1,"1,060.00","10,228.00","9,168.00",89.64,1,NO,NONE,Average,7 Average,1060,0,1948,0,98155,47.7481,-122.3,"1,570.00","10,228.00","8,658.00",84.65
7796450200,5/15/2014,256883,3,2.5,"1,690.00","5,025.00","3,335.00",66.37,2,NO,NONE,Average,8 Good,1690,0,2003,0,98023,47.2779,-122.347,"2,550.00","5,001.00","2,451.00",49.01
7549802535,11/11/2014,423000,4,2,"1,970.00","6,480.00","4,510.00",69.60,1.5,NO,NONE,Very Good,7 Average,1130,840,1920,0,98108,47.5511,-122.312,"1,500.00","6,480.00","4,980.00",76.85
3278600320,7/23/2014,465000,3,2.5,"2,150.00","4,084.00","1,934.00",47.36,2,,NONE,Average,8 Good,2150,0,2007,0,98126,47.5488,-122.372,"1,750.00","2,385.00",635.00,26.62
2824079053,1/13/2015,440000,3,2.5,"1,910.00","66,211.00","64,301.00",97.12,2,NO,NONE,Average,7 Average,1910,0,1997,0,98024,47.5385,-121.911,"2,330.00","67,268.00","64,938.00",96.54
1222069094,10/14/2014,385000,3,1.75,"1,350.00","155,073.00","153,723.00",99.13,1,NO,NONE,Good,7 Average,1350,0,1969,0,98038,47.4058,-121.994,"1,560.00","50,965.00","49,405.00",96.94
3542300060,3/11/2015,210000,3,1,860.00,"11,725.00","10,865.00",92.67,1,,NONE,Good,6 Low Average,860,0,1943,0,98056,47.5093,-122.184,"1,300.00","9,514.00","8,214.00",86.34
2222059065,11/12/2014,297000,3,2.5,"1,940.00","14,952.00","13,012.00",87.03,2,NO,NONE,Average,8 Good,1940,0,1994,0,98042,47.3777,-122.165,"2,030.00","10,450.00","8,420.00",80.57
7551300060,7/16/2014,470000,3,1,"1,010.00","5,000.00","3,990.00",79.80,1,NO,NONE,Average,7 Average,1010,0,1952,0,98107,47.675,-122.394,"1,680.00","5,000.00","3,320.00",66.40
100600550,8/4/2014,226500,3,1.5,"1,300.00","7,370.00","6,070.00",82.36,1,NO,NONE,Good,7 Average,900,400,1976,0,98023,47.3025,-122.37,"1,430.00","7,500.00","6,070.00",80.93
3211100860,3/3/2015,274250,3,1,910.00,"8,450.00","7,540.00",89.23,1,NO,NONE,Good,6 Low Average,910,0,1962,0,98059,47.4787,-122.158,"1,400.00","8,040.00","6,640.00",82.59
3456000310,8/4/2014,840000,4,1.75,"2,480.00","11,010.00","8,530.00",77.48,1,NO,,Good,9 Better,1630,850,1966,,98040,47.5378,-122.219,"2,770.00","10,744.00","7,974.00",74.22
9526600140,9/19/2014,677900,3,2.5,"2,440.00","4,587.00","2,147.00",46.81,2,NO,NONE,Average,8 Good,2440,0,2010,0,98052,47.7073,-122.114,"2,750.00","4,587.00","1,837.00",40.05
7465900060,2/5/2015,425000,3,1,"1,010.00","5,864.00","4,854.00",82.78,1,NO,NONE,Average,7 Average,1010,0,1915,,98116,47.5733,-122.381,"1,290.00","5,000.00","3,710.00",74.20
1222000055,11/23/2014,180250,2,0.75,900.00,"9,600.00","8,700.00",90.63,1,NO,NONE,Average,6 Low Average,900,0,1941,0,98166,47.4604,-122.339,"1,250.00","14,280.00","13,030.00",91.25
6300000550,7/17/2014,464000,6,3,"2,300.00","3,404.00","1,104.00",32.43,2,NO,NONE,Average,7 Average,1600,700,1920,1994,98133,47.7067,-122.343,"1,560.00","1,312.00",-248.00,-18.90
2310030510,4/22/2015,320000,4,2.25,"1,550.00","7,579.00","6,029.00",79.55,2,,NONE,Average,8 Good,1550,0,1993,0,98038,47.354,-122.047,"1,630.00","6,397.00","4,767.00",74.52
1025049114,7/17/2014,625504,3,2.25,"1,270.00","1,566.00",296.00,18.90,2,NO,NONE,Average,8 Good,1060,210,2014,0,98105,47.6647,-122.284,"1,160.00","1,327.00",167.00,12.58
8677300550,5/15/2014,592500,4,2.5,"2,240.00","12,032.00","9,792.00",81.38,1,NO,NONE,Average,9 Better,2240,0,1983,0,98074,47.6143,-122.017,"2,520.00","12,368.00","9,848.00",79.62
4014400292,1/14/2015,465000,3,2.5,"2,714.00","17,936.00","15,222.00",84.87,2,NO,NONE,Average,9 Better,2714,0,2005,0,98001,47.3185,-122.275,"2,590.00","18,386.00","15,796.00",85.91
1102000196,5/27/2014,477000,4,2.75,"1,720.00","6,270.00","4,550.00",72.57,2,NO,NONE,Average,8 Good,1720,0,1978,0,98118,47.5458,-122.268,"2,130.00","8,700.00","6,570.00",75.52
257000138,1/15/2015,280000,2,1,850.00,"16,400.00","15,550.00",94.82,1,NO,NONE,Average,6 Low Average,850,0,1923,0,98168,47.4889,-122.299,"1,100.00","14,459.00","13,359.00",92.39
46100204,2/21/2015,1510000,5,3,"3,300.00","33,474.00","30,174.00",90.14,1,,GOOD,Average,9 Better,1870,1430,1957,1991,98040,47.5673,-122.21,"3,836.00","20,953.00","17,117.00",81.69
1909600046,7/3/2014,445838,3,2.5,"2,250.00","5,692.00","3,442.00",60.47,2,NO,NONE,Average,8 Good,2250,?,2000,0,98146,47.5133,-122.379,"1,320.00","5,390.00","4,070.00",75.51
1250202145,8/28/2014,1070000,2,2.25,"3,900.00","14,864.00","10,964.00",73.76,1,NO,GOOD,Average,8 Good,1950,1950,1947,0,98144,47.5884,-122.291,"2,580.00","5,184.00","2,604.00",50.23
7611200125,10/23/2014,467000,2,1.5,"1,320.00","10,800.00","9,480.00",87.78,1,NO,NONE,Good,8 Good,1320,0,1947,0,98177,47.7145,-122.367,"2,120.00","12,040.00","9,920.00",82.39
5611500140,8/22/2014,686000,4,2.5,"2,760.00","6,440.00","3,680.00",57.14,2,NO,NONE,Average,10 Very Good,2760,0,1999,0,98075,47.5836,-122.026,"3,070.00","8,127.00","5,057.00",62.22
7138000260,6/5/2014,279950,3,2,"1,750.00","9,750.00","8,000.00",82.05,1,NO,NONE,Average,7 Average,1350,400,1961,0,98198,47.398,-122.299,"1,900.00","10,125.00","8,225.00",81.23
626059335,9/4/2014,527000,4,2.25,"2,330.00","19,436.00","17,106.00",88.01,2,NO,NONE,Average,8 Good,2330,0,1987,0,98011,47.7663,-122.215,"1,910.00","10,055.00","8,145.00",81.00
1922059282,9/18/2014,325000,3,2.25,"2,220.00","16,020.00","13,800.00",86.14,1,NO,NONE,Good,8 Good,1780,440,1966,0,98030,47.3758,-122.217,"2,080.00","9,583.00","7,503.00",78.29
705700390,9/3/2014,328000,3,2.25,"2,020.00","8,379.00","6,359.00",75.89,2,NO,NONE,Average,7 Average,2020,0,1994,0,98038,47.3828,-122.023,"2,020.00","8,031.00","6,011.00",74.85
7454001200,6/4/2014,390000,3,2.25,"1,250.00","7,500.00","6,250.00",83.33,1,NO,NONE,Very Good,7 Average,1250,0,1942,,98146,47.5123,-122.373,"1,280.00","7,392.00","6,112.00",82.68
8682281200,3/9/2015,479950,2,2,"1,510.00","6,516.00","5,006.00",76.83,1,,NONE,Average,8 Good,1510,0,2005,0,98053,47.7076,-122.013,"1,640.00","6,009.00","4,369.00",72.71
7972000200,5/29/2014,264950,4,2.25,"1,720.00","9,753.00","8,033.00",82.36,1,,NONE,Good,7 Average,1120,600,1978,0,98023,47.2922,-122.371,"1,510.00","9,753.00","8,243.00",84.52
722059070,1/15/2015,235000,3,1,"1,430.00","15,246.00","13,816.00",90.62,1,NO,NONE,Good,7 Average,980,450,1961,0,98031,47.4075,-122.214,"1,960.00","13,068.00","11,108.00",85.00
7202340400,3/3/2015,516500,3,2.5,"1,480.00","4,729.00","3,249.00",68.70,2,NO,NONE,Average,7 Average,1480,0,2004,0,98053,47.6794,-122.034,"2,250.00","4,729.00","2,479.00",52.42
8096000060,4/13/2015,655000,2,1.75,"1,450.00","15,798.00","14,348.00",90.82,2,YES,EXCELLENT,Average,7 Average,1230,220,1915,1978,98166,47.4497,-122.375,"2,030.00","13,193.00","11,163.00",84.61
2424000060,6/16/2014,500000,4,2.75,"2,280.00","15,347.00","13,067.00",85.14,1,NO,NONE,Very Good,7 Average,2280,0,1960,0,98059,47.5218,-122.164,"2,280.00","15,347.00","13,067.00",85.14
9264902050,11/21/2014,315000,6,2.75,"2,940.00","7,350.00","4,410.00",60.00,1,NO,NONE,Average,8 Good,1780,1160,1978,0,98023,47.3103,-122.339,"2,120.00","8,236.00","6,116.00",74.26
943100260,11/20/2014,213000,2,1,"1,000.00","10,200.00","9,200.00",90.20,1,NO,NONE,Average,6 Low Average,1000,0,1961,0,98024,47.5687,-121.899,"1,150.00","13,702.00","12,552.00",91.61
3677400445,9/2/2014,475000,3,1.5,"2,480.00","5,280.00","2,800.00",53.03,1.5,NO,NONE,Very Good,7 Average,1620,860,1947,,98108,47.5575,-122.303,"2,090.00","4,800.00","2,710.00",56.46
1762600320,6/10/2014,1030000,5,4,"3,760.00","28,040.00","24,280.00",86.59,2,NO,NONE,Average,10 Very Good,3760,0,1983,0,98033,47.6489,-122.183,"3,430.00","35,096.00","31,666.00",90.23
4058000060,4/9/2015,416000,3,2,"2,220.00","94,300.00","92,080.00",97.65,1,NO,NONE,Very Good,7 Average,1640,580,1976,0,98010,47.3459,-121.95,"2,070.00","80,100.00","78,030.00",97.42
7228500560,3/20/2015,410000,4,1,"1,970.00","4,740.00","2,770.00",58.44,1.5,NO,NONE,Average,7 Average,1670,300,1904,2005,98122,47.6136,-122.303,"1,510.00","4,740.00","3,230.00",68.14
326069104,7/1/2014,800000,3,3.5,"3,830.00","221,284.00","217,454.00",98.27,2,NO,NONE,Average,10 Very Good,3530,300,1993,0,98077,47.7641,-122.023,"2,920.00","148,539.00","145,619.00",98.03
5152100060,5/29/2014,472000,6,2.5,"4,410.00","14,034.00","9,624.00",68.58,1,NO,AVERAGE,Good,9 Better,2350,2060,1965,0,98003,47.3376,-122.324,"2,600.00","13,988.00","11,388.00",81.41
3584000310,12/8/2014,225000,3,1.75,"1,430.00","8,505.00","7,075.00",83.19,1,NO,NONE,Good,7 Average,1430,0,1968,0,98003,47.3173,-122.319,"1,190.00","8,640.00","7,450.00",86.23
8150100045,10/1/2014,210000,2,1,830.00,"6,000.00","5,170.00",86.17,1,NO,NONE,Average,6 Low Average,830,0,1940,0,98126,47.5308,-122.376,830.00,"4,960.00","4,130.00",83.27
1868901275,1/27/2015,455000,2,1,"1,430.00","5,000.00","3,570.00",71.40,1.5,NO,NONE,Fair,7 Average,1430,0,1925,0,98115,47.6727,-122.299,"1,450.00","3,750.00","2,300.00",61.33
6131600075,4/27/2015,225000,3,1,"1,300.00","8,316.00","7,016.00",84.37,1,NO,NONE,Good,6 Low Average,1300,0,1954,0,98002,47.3221,-122.216,"1,260.00","8,316.00","7,056.00",84.85
9468200125,8/26/2014,480000,2,1,"1,030.00","3,060.00","2,030.00",66.34,1,NO,AVERAGE,Good,7 Average,790,240,1918,0,98103,47.6779,-122.353,"1,390.00","3,060.00","1,670.00",54.58
8029510030,2/12/2015,363000,3,2.5,"2,740.00","11,872.00","9,132.00",76.92,2,NO,NONE,Average,9 Better,2740,0,1990,0,98023,47.3076,-122.395,"2,570.00","10,377.00","7,807.00",75.23
2025069065,9/29/2014,2400000,4,2.5,"3,650.00","8,354.00","4,704.00",56.31,1,YES,EXCELLENT,Average,9 Better,1830,1820,2000,0,98074,47.6338,-122.072,"3,120.00","18,841.00","15,721.00",83.44
7899800890,2/26/2015,181000,2,1.5,720.00,"5,120.00","4,400.00",85.94,1,NO,NONE,Average,6 Low Average,720,0,1954,0,98106,47.5218,-122.357,"1,150.00","2,566.00","1,416.00",55.18
3021059276,3/14/2015,250000,4,2,"2,010.00","7,312.00","5,302.00",72.51,1,NO,NONE,Good,7 Average,2010,0,1976,,98002,47.2785,-122.213,"2,010.00","7,650.00","5,640.00",73.73
3797001895,4/22/2015,481000,3,1.75,"1,560.00","3,000.00","1,440.00",48.00,1,NO,NONE,Good,6 Low Average,770,790,1918,0,98103,47.6846,-122.345,"1,390.00","3,000.00","1,610.00",53.67
3832710960,9/23/2014,260000,3,2,"1,810.00","7,209.00","5,399.00",74.89,1,NO,NONE,Good,7 Average,1240,570,1978,0,98032,47.3656,-122.278,"1,750.00","7,209.00","5,459.00",75.72
1310430400,5/13/2014,455000,4,2.5,"3,360.00","7,685.00","4,325.00",56.28,2,NO,NONE,Average,9 Better,3360,0,2001,0,98058,47.4369,-122.111,"3,060.00","6,567.00","3,507.00",53.40
1422300030,4/1/2015,415000,3,2.25,"1,510.00","36,224.00","34,714.00",95.83,2,NO,NONE,Average,8 Good,1510,0,1991,0,98045,47.4616,-121.711,"1,730.00","36,224.00","34,494.00",95.22
1105000588,4/21/2015,349500,3,1,"1,400.00","3,538.00","2,138.00",60.43,1,NO,NONE,Average,7 Average,800,600,1953,0,98118,47.5405,-122.27,"1,620.00","6,331.00","4,711.00",74.41
